ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response
27371,34,management,married,tertiary,no,2594,yes,no,21,nov,2.68,3,-1,0,unknown,no
27372,43,management,married,tertiary,no,2083,no,no,21,nov,2,2,-1,0,unknown,no
27373,56,management,married,secondary,no,2811,no,no,21,nov,2.5,2,-1,0,unknown,no
27374,41,services,married,secondary,no,6687,yes,no,21,nov,0.68,2,123,3,failure,no
27375,36,blue-collar,married,secondary,no,3266,yes,no,21,nov,1.57,1,-1,0,unknown,no
27376,30,blue-collar,single,secondary,no,6900,no,no,21,nov,13.6,1,-1,0,unknown,no
27377,33,entrepreneur,single,tertiary,no,3017,no,no,21,nov,4,3,-1,0,unknown,no
27378,30,student,single,tertiary,no,3300,no,no,21,nov,26.18,1,-1,0,unknown,yes
27379,59,management,divorced,tertiary,no,7813,yes,no,21,nov,1.25,1,-1,0,unknown,no
27380,39,entrepreneur,married,secondary,no,0,no,no,21,nov,1.8,7,-1,0,unknown,no
27381,48,admin.,single,secondary,no,0,no,yes,21,nov,0.78,2,-1,0,unknown,no
27382,31,management,single,tertiary,no,4718,yes,no,21,nov,8.93,1,-1,0,unknown,yes
27383,31,blue-collar,single,secondary,no,1565,yes,no,21,nov,4.83,6,-1,0,unknown,no
27384,55,blue-collar,divorced,primary,no,2227,yes,no,21,nov,2.47,3,172,3,failure,no
27385,35,unemployed,married,tertiary,no,259,no,yes,21,nov,3.82,2,-1,0,unknown,no
27387,45,technician,married,secondary,no,0,yes,no,21,nov,1.13,1,-1,0,unknown,no
27388,32,services,married,secondary,no,1076,no,no,21,nov,15.1,1,129,3,failure,no
27389,40,self-employed,married,tertiary,no,271,yes,no,21,nov,2.07,3,102,4,failure,no
27391,32,self-employed,single,tertiary,no,-98,no,yes,21,nov,2.62,2,-1,0,unknown,no
27392,31,technician,married,tertiary,no,95,no,no,21,nov,0.8,6,-1,0,unknown,no
27393,32,blue-collar,single,secondary,no,1047,no,no,21,nov,1.48,2,-1,0,unknown,no
27394,36,management,married,tertiary,no,1619,yes,no,21,nov,1.77,2,-1,0,unknown,no
27396,30,admin.,married,secondary,no,4457,yes,no,21,nov,9.43,4,-1,0,unknown,yes
27397,45,admin.,single,secondary,no,946,yes,no,21,nov,0.93,2,175,4,failure,no
27398,57,admin.,divorced,secondary,no,6157,no,yes,21,nov,0.75,2,-1,0,unknown,no
27399,37,entrepreneur,single,tertiary,no,65,no,no,21,nov,0.33,10,113,4,failure,no
27401,44,management,married,tertiary,yes,0,yes,no,21,nov,2.05,2,-1,0,unknown,no
27402,39,management,single,tertiary,no,137,yes,no,21,nov,6.8,9,-1,0,unknown,no
27403,35,technician,single,tertiary,no,817,yes,no,21,nov,0.2,5,-1,0,unknown,no
27404,30,admin.,single,secondary,no,105,yes,no,21,nov,1.25,1,-1,0,unknown,no
27405,42,management,married,tertiary,no,36,no,no,21,nov,11.07,3,-1,0,unknown,yes
27406,32,admin.,married,tertiary,no,118,no,no,21,nov,6.38,4,176,10,failure,no
27407,32,management,single,secondary,no,86,yes,no,21,nov,1.3,1,-1,0,unknown,no
27408,33,management,married,tertiary,no,418,yes,no,21,nov,2.65,1,-1,0,unknown,no
27410,57,management,divorced,tertiary,no,0,no,yes,21,nov,1.02,2,-1,0,unknown,no
27412,40,services,single,secondary,no,5129,yes,yes,21,nov,3.7,6,-1,0,unknown,no
27413,31,technician,married,secondary,no,1230,no,no,21,nov,0.12,4,-1,0,unknown,no
27414,52,management,single,tertiary,no,5728,yes,no,21,nov,1.32,3,-1,0,unknown,no
27415,30,admin.,single,secondary,no,294,yes,yes,21,nov,8.78,1,-1,0,unknown,no
27416,32,admin.,single,tertiary,no,3816,yes,no,21,nov,0.88,3,-1,0,unknown,no
27417,57,unemployed,married,primary,no,3367,no,no,21,nov,2.1,1,-1,0,unknown,no
27418,40,management,married,tertiary,no,1584,yes,no,21,nov,11.02,1,-1,0,unknown,no
27419,52,management,married,tertiary,no,1065,yes,yes,21,nov,3.73,2,175,1,failure,no
27420,36,management,single,tertiary,no,7,no,no,21,nov,0.33,1,-1,0,unknown,no
27421,49,services,married,secondary,no,66,yes,yes,21,nov,0.98,4,-1,0,unknown,no
27422,36,management,single,tertiary,no,72,yes,yes,21,nov,0.17,7,-1,0,unknown,no
27423,30,blue-collar,married,secondary,no,618,no,no,21,nov,1.3,6,-1,0,unknown,no
27424,34,unemployed,married,secondary,no,6438,yes,no,21,nov,0.35,7,-1,0,unknown,no
27425,57,management,married,tertiary,no,3431,yes,no,21,nov,0.92,2,189,1,failure,no
27426,45,technician,married,secondary,no,2403,no,no,21,nov,3.45,1,-1,0,unknown,no
27428,41,management,married,primary,no,102,yes,yes,21,nov,3.13,1,-1,0,unknown,no
27429,34,other,married,secondary,no,1434,no,no,21,nov,0.83,2,-1,0,unknown,no
27431,57,technician,divorced,secondary,no,2352,yes,no,21,nov,12.62,2,-1,0,unknown,no
27432,41,management,married,secondary,no,0,no,no,21,nov,10.4,1,-1,0,unknown,no
27433,57,retired,married,primary,no,5010,no,no,21,nov,9.5,4,-1,0,unknown,no
27434,40,management,married,secondary,no,4025,yes,no,21,nov,2.32,2,129,4,failure,no
27435,47,management,married,tertiary,no,7708,yes,no,21,nov,2.62,5,-1,0,unknown,no
27437,51,management,married,tertiary,no,4,yes,no,21,nov,0.97,2,-1,0,unknown,no
27438,42,blue-collar,married,secondary,no,0,yes,no,21,nov,5.47,6,-1,0,unknown,no
27439,32,management,divorced,tertiary,no,874,no,no,21,nov,6.1,3,101,6,success,no
27440,35,unemployed,married,primary,no,3285,no,no,21,nov,25.92,2,-1,0,unknown,yes
27441,59,unemployed,single,primary,no,7724,no,no,21,nov,6.22,3,-1,0,unknown,yes
27442,37,blue-collar,married,primary,no,2120,yes,no,21,nov,2.5,4,-1,0,unknown,no
27443,31,other,married,secondary,no,111,no,no,21,nov,8.4,2,93,2,failure,yes
27444,43,management,married,tertiary,no,1751,yes,no,21,nov,2.43,4,-1,0,unknown,no
27445,57,housemaid,divorced,secondary,no,4969,no,no,21,nov,10.92,2,-1,0,unknown,no
27446,43,technician,married,primary,no,201,no,no,21,nov,1.15,2,-1,0,unknown,no
27447,41,blue-collar,married,secondary,no,1539,yes,no,21,nov,2.32,6,130,3,failure,no
27448,31,admin.,single,secondary,no,144,yes,no,21,nov,0.85,2,140,11,failure,no
27449,59,blue-collar,married,secondary,no,10054,no,no,21,nov,2.92,3,100,6,failure,no
27450,52,blue-collar,married,primary,no,28,yes,no,21,nov,1.42,3,-1,0,unknown,no
27451,46,admin.,divorced,secondary,no,3163,no,no,21,nov,2.13,3,-1,0,unknown,no
27452,43,other,single,tertiary,no,2731,no,no,21,nov,0.18,7,-1,0,unknown,no
27454,55,retired,divorced,secondary,no,1580,no,yes,21,nov,1.37,5,155,1,success,no
27455,49,services,married,primary,no,4713,yes,no,21,nov,0.55,1,-1,0,unknown,no
27456,44,management,married,tertiary,no,-692,no,yes,21,nov,0.87,2,-1,0,unknown,no
27457,51,unemployed,married,secondary,no,74,no,yes,21,nov,4.82,3,-1,0,unknown,no
27458,40,services,married,secondary,no,0,yes,no,21,nov,0.72,1,185,2,failure,no
27459,37,management,married,tertiary,no,2951,no,no,21,nov,1.68,3,-1,0,unknown,no
27460,30,management,single,tertiary,no,9634,no,no,21,nov,6.7,4,101,5,failure,no
27464,45,blue-collar,married,secondary,no,3169,no,no,21,nov,0.65,1,-1,0,unknown,no
27466,40,technician,married,secondary,no,40,yes,no,21,nov,1.22,1,-1,0,unknown,no
27467,36,self-employed,married,secondary,no,1006,yes,no,21,nov,1.48,2,-1,0,unknown,no
27468,53,management,married,secondary,no,2693,no,no,21,nov,2.33,1,-1,0,unknown,no
27470,31,services,married,secondary,yes,29,no,no,21,nov,4,3,-1,0,unknown,no
27471,36,technician,divorced,secondary,no,407,no,no,21,nov,1.63,1,-1,0,unknown,no
27472,45,services,divorced,secondary,no,0,yes,yes,21,nov,2.88,1,192,1,failure,no
27474,42,admin.,divorced,secondary,no,-67,no,no,21,nov,2.28,2,-1,0,unknown,no
27475,32,admin.,single,secondary,no,540,yes,no,21,nov,6.32,2,-1,0,unknown,no
27476,34,admin.,single,secondary,no,892,yes,no,21,nov,2.95,2,184,1,failure,no
27477,47,technician,married,secondary,no,912,no,no,21,nov,17.27,2,-1,0,unknown,no
27478,58,management,divorced,tertiary,no,50,yes,no,21,nov,11.25,4,171,4,failure,no
27480,31,management,single,tertiary,no,3283,no,no,21,nov,6.28,1,-1,0,unknown,no
27481,31,management,single,tertiary,no,307,no,no,21,nov,1.43,2,-1,0,unknown,no
27482,53,self-employed,single,secondary,no,186,no,no,21,nov,1.53,2,-1,0,unknown,no
27483,57,housemaid,divorced,primary,no,492,no,no,21,nov,3.02,2,-1,0,unknown,no
27484,37,services,single,secondary,no,105,no,yes,21,nov,3.28,2,157,4,failure,no
27486,56,entrepreneur,divorced,tertiary,no,386,no,no,21,nov,1.08,4,-1,0,unknown,no
27487,51,blue-collar,married,secondary,no,0,yes,no,21,nov,0.13,6,-1,0,unknown,no
27488,32,admin.,married,secondary,no,752,yes,no,21,nov,1.37,4,191,1,failure,no
27489,36,self-employed,divorced,tertiary,no,6385,yes,no,21,nov,1.17,2,-1,0,unknown,no
27490,41,blue-collar,married,secondary,no,1394,yes,no,21,nov,8.65,1,-1,0,unknown,no
27491,44,blue-collar,married,secondary,no,376,yes,no,21,nov,1.02,4,-1,0,unknown,no
27492,39,technician,divorced,secondary,no,566,no,no,21,nov,0.77,7,-1,0,unknown,no
27493,40,admin.,single,secondary,no,1200,yes,no,21,nov,2.72,2,156,8,failure,no
27494,39,self-employed,married,secondary,no,254,no,no,21,nov,4.87,3,-1,0,unknown,no
27495,43,management,married,tertiary,no,2640,no,no,21,nov,5.23,4,-1,0,unknown,yes
27496,46,technician,married,secondary,no,410,no,yes,21,nov,2.7,5,-1,0,unknown,no
27497,34,management,single,tertiary,no,2343,no,no,21,nov,0.65,9,-1,0,unknown,no
27499,45,management,single,tertiary,no,207,no,no,21,nov,3.83,3,-1,0,unknown,no
27500,34,management,married,tertiary,no,5195,no,no,21,nov,0.42,3,-1,0,unknown,no
27501,41,student,single,secondary,no,1934,yes,no,21,nov,2.7,2,-1,0,unknown,no
27502,38,admin.,married,secondary,no,1973,no,no,21,nov,2.58,2,-1,0,unknown,no
27503,52,blue-collar,married,primary,no,4793,yes,no,21,nov,1.02,3,168,2,failure,no
27505,53,self-employed,single,secondary,no,731,no,no,21,nov,4.18,2,-1,0,unknown,no
27506,45,technician,single,tertiary,no,302,yes,no,21,nov,0.37,2,154,4,failure,no
27507,30,self-employed,married,tertiary,no,1050,no,no,21,nov,0.97,2,-1,0,unknown,no
27508,46,technician,married,secondary,no,2045,yes,no,21,nov,4.68,2,-1,0,unknown,no
27509,34,entrepreneur,single,secondary,no,318,yes,no,21,nov,0.6,2,-1,0,unknown,no
27510,34,entrepreneur,single,tertiary,no,2856,yes,no,21,nov,2.75,2,-1,0,unknown,no
27511,41,technician,married,secondary,no,2125,yes,yes,21,nov,4.75,3,116,4,failure,no
27512,30,technician,single,secondary,no,2734,no,no,21,nov,7.65,3,-1,0,unknown,yes
27513,50,retired,married,secondary,no,1047,no,no,21,nov,1.63,5,-1,0,unknown,no
27514,36,blue-collar,married,secondary,no,3463,yes,no,21,nov,0.48,4,-1,0,unknown,no
27515,46,technician,married,secondary,no,1167,yes,no,21,nov,25.67,2,-1,0,unknown,yes
27516,32,entrepreneur,single,tertiary,no,7641,yes,yes,21,nov,0.65,10,-1,0,unknown,no
27517,31,entrepreneur,single,secondary,no,0,yes,no,21,nov,9.07,2,-1,0,unknown,no
27518,38,management,married,tertiary,no,3436,no,no,21,nov,11.05,4,-1,0,unknown,yes
27519,42,unemployed,married,secondary,no,8131,yes,no,21,nov,2.88,4,175,1,failure,no
27520,34,entrepreneur,single,tertiary,no,714,yes,no,21,nov,2.03,3,193,4,failure,no
27521,30,blue-collar,single,primary,no,5641,no,no,21,nov,11.58,3,-1,0,unknown,no
27522,33,technician,married,tertiary,no,44,yes,no,21,nov,1.47,2,-1,0,unknown,no
27523,36,self-employed,married,tertiary,no,634,yes,no,21,nov,6.15,2,-1,0,unknown,no
27524,32,technician,single,tertiary,no,392,yes,no,21,nov,2.47,2,-1,0,unknown,no
27525,55,blue-collar,married,primary,no,1937,yes,no,21,nov,1.07,3,-1,0,unknown,no
27527,54,blue-collar,divorced,primary,no,0,yes,no,21,nov,3.65,2,-1,0,unknown,no
27528,39,management,married,tertiary,no,15,yes,yes,21,nov,1.5,2,-1,0,unknown,no
27529,32,management,single,secondary,no,1615,yes,no,21,nov,2.73,3,-1,0,unknown,no
27530,30,services,married,secondary,no,973,yes,no,21,nov,2.6,2,-1,0,unknown,no
27531,56,blue-collar,divorced,secondary,no,9898,yes,no,21,nov,2.45,3,-1,0,unknown,no
27532,30,services,married,secondary,no,0,yes,no,21,nov,11.35,4,-1,0,unknown,yes
27533,49,admin.,divorced,secondary,no,1320,no,no,21,nov,2.15,2,-1,0,unknown,no
27534,46,self-employed,divorced,tertiary,no,8017,yes,yes,21,nov,2.82,2,-1,0,unknown,no
27535,52,admin.,married,secondary,no,4493,no,no,21,nov,4.47,3,-1,0,unknown,no
27536,43,admin.,divorced,secondary,no,738,yes,no,21,nov,9.75,4,191,4,failure,no
27537,45,blue-collar,married,secondary,no,2644,yes,no,21,nov,0.6,2,-1,0,unknown,no
27538,49,entrepreneur,married,tertiary,no,763,no,no,21,nov,2.15,4,-1,0,unknown,no
27539,41,blue-collar,married,primary,no,686,yes,no,21,nov,14.8,3,-1,0,unknown,no
27540,37,management,single,tertiary,no,6158,yes,no,21,nov,0.23,9,-1,0,unknown,no
27541,35,admin.,divorced,secondary,no,3636,no,yes,21,nov,13.47,2,-1,0,unknown,yes
27542,41,admin.,single,secondary,yes,0,no,yes,21,nov,5.08,6,-1,0,unknown,no
27544,55,management,married,secondary,no,1928,no,no,21,nov,1.45,4,-1,0,unknown,no
27545,31,management,married,tertiary,no,477,yes,no,21,nov,1.28,5,-1,0,unknown,no
27546,34,services,married,secondary,no,1637,yes,no,21,nov,1.78,4,-1,0,unknown,no
27547,33,technician,single,secondary,no,2466,yes,no,21,nov,2.2,2,-1,0,unknown,no
27548,49,management,married,tertiary,no,5711,yes,no,21,nov,6.37,3,-1,0,unknown,no
27549,37,technician,single,secondary,no,363,yes,no,21,nov,0.65,4,182,3,failure,no
27551,43,technician,married,secondary,no,3288,yes,no,21,nov,12.92,3,-1,0,unknown,yes
27552,55,housemaid,divorced,tertiary,no,1241,no,no,21,nov,0.8,7,154,5,failure,no
27553,58,management,married,tertiary,no,1602,no,no,21,nov,17.2,10,115,3,failure,no
27555,34,management,single,tertiary,no,2633,yes,no,21,nov,11.75,6,-1,0,unknown,yes
27556,33,blue-collar,single,secondary,no,-367,yes,yes,21,nov,3.75,3,-1,0,unknown,no
27557,36,management,married,tertiary,no,396,no,no,21,nov,1.07,2,100,5,failure,no
27558,37,technician,married,secondary,no,807,yes,no,21,nov,10.57,4,-1,0,unknown,no
27559,52,blue-collar,married,secondary,no,580,no,no,21,nov,16.08,2,-1,0,unknown,yes
27560,41,self-employed,divorced,tertiary,no,4418,yes,no,21,nov,14.25,3,-1,0,unknown,no
27561,33,technician,divorced,secondary,no,558,yes,no,21,nov,4.3,2,93,3,failure,no
27562,35,self-employed,married,secondary,no,524,yes,no,21,nov,8.07,4,-1,0,unknown,no
27563,39,blue-collar,married,primary,no,477,yes,yes,21,nov,3.82,2,-1,0,unknown,no
27564,33,management,single,tertiary,no,0,yes,yes,21,nov,5.5,2,-1,0,unknown,no
27565,43,technician,married,tertiary,no,6673,yes,no,21,nov,0.68,4,-1,0,unknown,no
27566,30,blue-collar,single,secondary,no,2380,no,no,21,nov,1.58,3,-1,0,unknown,no
27567,46,management,married,secondary,no,149,no,no,21,nov,20.37,2,-1,0,unknown,yes
27568,31,management,single,tertiary,no,2085,yes,no,21,nov,10.65,2,93,4,failure,no
27569,50,blue-collar,married,tertiary,no,5423,yes,no,21,nov,1.25,3,-1,0,unknown,no
27570,49,management,married,tertiary,no,2147,no,no,21,nov,2.05,2,-1,0,unknown,no
27571,38,technician,married,secondary,no,2767,yes,no,21,nov,11.85,2,-1,0,unknown,no
27572,39,blue-collar,married,primary,no,119,yes,no,21,nov,4.52,2,-1,0,unknown,no
27573,51,management,single,tertiary,no,6503,no,no,21,nov,2.97,5,-1,0,unknown,no
27574,46,services,divorced,secondary,no,4329,no,no,21,nov,8.9,2,-1,0,unknown,yes
27576,48,technician,married,secondary,no,1000,no,no,21,nov,1.73,2,-1,0,unknown,no
27578,53,technician,married,secondary,no,1738,no,yes,21,nov,2.8,2,-1,0,unknown,no
27579,47,self-employed,married,tertiary,no,3072,no,no,21,nov,3.82,3,-1,0,unknown,no
27580,42,management,divorced,secondary,no,764,no,yes,21,nov,2.12,3,-1,0,unknown,no
27581,33,blue-collar,divorced,secondary,no,744,yes,no,21,nov,0.98,3,-1,0,unknown,no
27582,49,management,married,tertiary,no,934,no,yes,21,nov,2.63,4,-1,0,unknown,no
27584,33,entrepreneur,married,tertiary,no,83,yes,no,21,nov,1.17,2,-1,0,unknown,no
27585,34,management,married,tertiary,no,731,yes,no,21,nov,6.3,4,-1,0,unknown,no
27586,34,technician,divorced,secondary,no,44,yes,yes,21,nov,4.07,2,-1,0,unknown,no
27587,35,entrepreneur,single,primary,no,5,no,no,21,nov,2.33,3,-1,0,unknown,no
27588,31,technician,single,tertiary,no,967,no,no,21,nov,3.5,3,-1,0,unknown,no
27589,33,admin.,single,secondary,no,1834,yes,no,21,nov,0.18,2,-1,0,unknown,no
27590,31,services,married,secondary,yes,-158,yes,no,21,nov,3.57,2,-1,0,unknown,no
27591,30,technician,married,secondary,no,817,yes,no,21,nov,3.47,3,91,4,failure,no
27592,40,admin.,single,secondary,no,877,yes,no,21,nov,0.2,3,177,6,failure,no
27593,45,services,married,secondary,no,133,no,no,21,nov,5.97,3,-1,0,unknown,no
27595,45,retired,single,secondary,yes,86,no,no,21,nov,1.07,5,-1,0,unknown,no
27598,35,management,divorced,tertiary,no,538,yes,no,21,nov,1.82,2,193,4,failure,no
27599,39,entrepreneur,married,secondary,no,1171,no,yes,21,nov,3.42,2,-1,0,unknown,no
27600,44,housemaid,married,primary,no,2388,no,no,21,nov,9.5,2,-1,0,unknown,no
27603,48,technician,married,secondary,no,761,no,no,21,nov,5.12,2,-1,0,unknown,no
27604,37,blue-collar,married,secondary,no,1407,yes,no,21,nov,0.23,7,-1,0,unknown,no
27605,50,management,married,tertiary,no,4374,yes,no,21,nov,2.72,2,113,3,failure,no
27607,52,entrepreneur,married,tertiary,no,2309,no,yes,21,nov,0.22,2,-1,0,unknown,no
27609,42,blue-collar,married,primary,no,-571,yes,yes,21,nov,2.27,2,179,4,failure,no
27611,45,management,married,secondary,no,1546,no,no,21,nov,2.85,2,-1,0,unknown,no
27612,36,management,single,secondary,no,1785,no,no,21,nov,2.27,2,-1,0,unknown,no
27613,41,blue-collar,married,primary,no,1820,yes,no,21,nov,0.42,3,-1,0,unknown,no
27614,33,blue-collar,married,primary,no,1903,yes,no,21,nov,5.62,2,182,3,failure,no
27616,37,housemaid,divorced,primary,no,0,yes,yes,21,nov,2.63,7,-1,0,unknown,no
27617,36,admin.,single,secondary,no,0,yes,no,21,nov,2.32,2,-1,0,unknown,no
27618,30,self-employed,married,tertiary,no,1036,yes,yes,21,nov,1.37,2,-1,0,unknown,no
27619,33,management,single,tertiary,no,3821,no,no,21,nov,3.35,5,-1,0,unknown,no
27620,33,entrepreneur,married,secondary,no,3140,yes,yes,21,nov,0.12,5,-1,0,unknown,no
27621,34,technician,single,tertiary,no,362,yes,no,21,nov,0.25,2,-1,0,unknown,no
27623,45,blue-collar,married,secondary,no,392,yes,no,21,nov,6.52,2,127,2,failure,no
27625,47,admin.,married,secondary,no,6695,no,no,21,nov,2.15,3,-1,0,unknown,no
27626,32,services,married,secondary,no,3181,yes,no,21,nov,1.97,2,176,7,failure,no
27627,32,self-employed,single,tertiary,no,368,no,no,21,nov,2.48,2,-1,0,unknown,no
27628,35,technician,single,secondary,no,1183,yes,no,21,nov,0.35,3,185,2,failure,no
27630,49,technician,married,secondary,no,5996,no,no,21,nov,5.75,2,-1,0,unknown,no
27631,33,management,divorced,tertiary,no,0,yes,yes,21,nov,3.52,7,94,8,failure,no
27632,41,services,single,primary,no,5907,yes,no,21,nov,0.1,5,-1,0,unknown,no
27633,52,services,married,primary,no,2618,yes,no,21,nov,1.22,2,-1,0,unknown,no
27634,42,self-employed,divorced,secondary,no,484,yes,no,21,nov,5.35,3,127,3,failure,no
27635,41,management,married,tertiary,no,4063,yes,no,21,nov,1.83,2,-1,0,unknown,no
27636,47,technician,married,secondary,no,2283,yes,no,21,nov,2.83,2,-1,0,unknown,no
27637,58,entrepreneur,married,secondary,no,0,no,yes,21,nov,0.93,2,-1,0,unknown,no
27638,50,blue-collar,married,primary,no,0,no,no,21,nov,4.68,2,191,2,failure,no
27639,34,management,married,tertiary,no,714,yes,no,21,nov,5.47,4,113,27,failure,no
27640,47,blue-collar,married,primary,no,3451,no,yes,21,nov,2.08,2,-1,0,unknown,no
27641,43,technician,married,secondary,no,282,no,yes,21,nov,0.8,2,-1,0,unknown,no
27642,36,management,single,tertiary,no,339,no,no,21,nov,0.1,6,-1,0,unknown,no
27643,35,self-employed,single,secondary,no,1732,no,no,21,nov,24.02,3,-1,0,unknown,no
27644,48,management,married,tertiary,no,7825,no,no,21,nov,1.28,5,-1,0,unknown,no
27645,37,admin.,single,secondary,no,1097,yes,no,21,nov,25.92,2,-1,0,unknown,yes
27646,57,self-employed,single,primary,no,6056,yes,no,21,nov,0.3,5,-1,0,unknown,no
27647,38,management,single,tertiary,no,6742,no,no,21,nov,0.13,2,-1,0,unknown,no
27648,45,technician,married,secondary,no,1971,yes,no,21,nov,3.03,3,-1,0,unknown,no
27649,41,entrepreneur,married,secondary,no,0,yes,yes,21,nov,0.2,5,190,1,failure,no
27650,47,housemaid,married,tertiary,no,333,no,no,21,nov,0.13,5,137,1,failure,no
27651,37,management,single,tertiary,no,2173,no,no,21,nov,2.63,3,114,1,failure,no
27652,51,self-employed,married,tertiary,no,2235,no,no,21,nov,0.13,3,-1,0,unknown,no
27653,43,entrepreneur,married,primary,no,346,yes,no,21,nov,0.15,5,-1,0,unknown,no
27655,32,technician,single,tertiary,no,665,yes,no,21,nov,0.37,5,-1,0,unknown,no
27656,50,entrepreneur,married,tertiary,no,6825,no,no,21,nov,0.4,9,-1,0,unknown,no
27657,46,admin.,married,secondary,no,3098,yes,no,21,nov,3.2,9,-1,0,unknown,no
27658,42,management,married,tertiary,no,1275,yes,yes,21,nov,15.42,5,-1,0,unknown,yes
27659,44,unemployed,married,secondary,no,0,no,no,21,nov,2.92,4,-1,0,unknown,no
27660,37,blue-collar,single,secondary,no,3111,yes,no,21,nov,0.15,3,185,2,failure,no
27661,32,admin.,married,secondary,no,4764,no,no,21,nov,1.15,2,-1,0,unknown,no
27662,32,admin.,married,tertiary,no,79,yes,no,21,nov,0.62,2,-1,0,unknown,no
27663,54,management,married,primary,no,5787,no,no,21,nov,4,2,-1,0,unknown,no
27665,33,management,single,tertiary,no,3495,yes,yes,21,nov,0.18,2,-1,0,unknown,no
27666,35,services,married,secondary,no,537,no,yes,21,nov,0.18,4,-1,0,unknown,no
27668,53,technician,divorced,secondary,no,173,no,yes,21,nov,6.87,2,143,1,failure,no
27669,31,management,married,tertiary,no,1402,no,no,21,nov,1.73,2,-1,0,unknown,no
27670,57,services,divorced,secondary,no,4664,no,no,21,nov,0.37,4,114,1,failure,no
27671,46,technician,divorced,tertiary,no,0,yes,no,21,nov,3.9,5,102,5,failure,no
27672,46,admin.,married,secondary,no,9319,yes,no,21,nov,0.52,7,-1,0,unknown,no
27673,51,technician,married,secondary,no,2937,no,no,21,nov,0.5,3,-1,0,unknown,no
27674,34,management,married,tertiary,no,6808,yes,no,21,nov,0.13,3,-1,0,unknown,no
27675,30,services,married,secondary,no,9531,no,no,21,nov,1.75,4,-1,0,unknown,no
27676,45,entrepreneur,married,secondary,no,-264,no,no,21,nov,1.42,2,-1,0,unknown,no
27677,36,blue-collar,married,tertiary,yes,-530,yes,no,21,nov,0.6,2,-1,0,unknown,no
27678,37,services,married,tertiary,no,0,yes,no,21,nov,0.18,3,175,1,failure,no
27679,36,management,single,tertiary,no,515,yes,no,21,nov,0.23,7,-1,0,unknown,no
27681,31,blue-collar,married,primary,no,1601,no,no,21,nov,8.68,3,-1,0,unknown,no
27682,40,technician,married,tertiary,no,180,yes,yes,21,nov,0.8,4,-1,0,unknown,no
27683,50,self-employed,married,tertiary,no,0,no,no,21,nov,0.62,2,-1,0,unknown,no
27686,32,management,single,tertiary,no,0,no,no,21,nov,0.15,6,-1,0,unknown,no
27687,35,self-employed,single,tertiary,no,4693,yes,no,21,nov,3.78,5,-1,0,unknown,no
27688,38,technician,married,secondary,no,1063,yes,no,21,nov,0.85,5,113,2,failure,no
27689,51,management,single,tertiary,no,8265,yes,no,21,nov,2.8,3,-1,0,unknown,no
27690,32,services,single,secondary,no,875,yes,no,21,nov,16.92,2,-1,0,unknown,no
27691,46,management,divorced,tertiary,no,-94,yes,no,21,nov,3.05,4,-1,0,unknown,no
27692,45,blue-collar,single,primary,no,2121,no,no,21,nov,5.43,2,-1,0,unknown,no
27693,34,blue-collar,married,primary,no,2720,yes,no,21,nov,2.45,2,179,3,failure,no
27694,35,self-employed,married,secondary,no,8883,no,no,21,nov,0.55,3,-1,0,unknown,no
27695,36,management,married,tertiary,no,0,yes,no,21,nov,1.2,3,29,4,success,no
27696,32,technician,single,tertiary,no,785,yes,no,21,nov,0.88,2,-1,0,unknown,no
27697,49,technician,married,tertiary,no,1077,yes,no,21,nov,1.32,4,-1,0,unknown,no
27698,42,management,married,tertiary,no,5,no,no,21,nov,17.78,2,-1,0,unknown,no
27699,39,entrepreneur,married,tertiary,no,442,no,no,21,nov,0.17,3,-1,0,unknown,no
27700,44,management,married,tertiary,no,736,no,no,21,nov,1.18,9,-1,0,unknown,no
27701,36,technician,married,tertiary,no,4932,yes,no,21,nov,4.55,5,-1,0,unknown,no
27702,38,management,divorced,secondary,no,-17,no,no,21,nov,0.18,4,-1,0,unknown,no
27703,32,technician,married,secondary,no,1308,yes,no,21,nov,4.57,3,-1,0,unknown,no
27704,50,technician,married,primary,no,-315,no,yes,21,nov,1.02,7,136,1,failure,no
27705,49,admin.,single,secondary,no,981,yes,no,21,nov,0.17,3,-1,0,unknown,no
27706,30,blue-collar,single,tertiary,no,4127,yes,no,21,nov,0.78,4,-1,0,unknown,no
27707,40,blue-collar,married,secondary,no,-648,yes,no,21,nov,4.67,2,-1,0,unknown,no
27709,40,blue-collar,divorced,primary,yes,0,yes,no,21,nov,5.55,3,-1,0,unknown,no
27710,36,blue-collar,married,primary,no,156,yes,no,21,nov,3.65,2,-1,0,unknown,no
27711,50,admin.,divorced,secondary,no,797,yes,no,21,nov,3.42,3,119,8,failure,no
27712,54,self-employed,divorced,secondary,no,1016,yes,no,21,nov,10.72,3,-1,0,unknown,no
27713,31,management,single,tertiary,no,1899,no,no,22,nov,31.9,1,-1,0,unknown,no
27714,28,student,single,tertiary,no,290,yes,no,27,nov,0.4,1,-1,0,unknown,no
27715,23,unemployed,single,primary,no,1003,no,no,27,nov,0.13,1,-1,0,unknown,yes
27716,41,technician,married,secondary,no,0,yes,no,4,dec,0.72,1,-1,0,unknown,no
27717,38,management,divorced,tertiary,no,0,yes,yes,4,dec,0.3,1,-1,0,unknown,no
27718,50,technician,married,tertiary,no,72,no,no,5,dec,0.2,1,-1,0,unknown,no
